Word,Frequency
kakósbejglit,1
üü,1
ejnyeejnye,3
igu,2
irgum,2
burgum,2
tol,4
meme,1
kü,1
hátá,2
leü,1
ábá,1
akom,1
kapko,2
kapo,3
ömg,1
ahj,1
egegy,1
bübü,1
hmmm,1
mggg,1
öhö,7
boboba,2
eda,2
széttört,1
nínó,2
doktorhoz,1
bánsz,1
pü,2
csúszik,1
õe,1
táskát,2
csiú,1
csibá,4
csibú,4
puccs,1
hógy,1
varr,1
ruhát,3
úd,9
uau,1
arc,1
eü,1
hóká,2
fóká,1
otti,1
répa,1
note,1
moko,3
eö,5
soba,1
lu,2
háó,2
tem,1
sen,1
miamia,3
zsák,5
dom,7
zsip,4
zsup,5
zsipi,2
zsupi,1
kende,1
nõ,2
nano,1
tan,4
ande,1
gyeje,6
kötõ,1
héá,2
héa,2
héja,11
kot,11
sáto,1
Zsebi,2
jen,1
dít,1
tí,1
dí,1
pékin,1
bapa,1
kobé,2
nyú,7
szótá,1
boboka,5
gogoka,1
nüe,1
hold,2
emama,1
tanu,1
bubú,1
bapi,2
behe,2
tüe,2
tuö,1
tütű,1
pen,2
aö,1
pel,1
kön,1
teba,2
ete,2
fosime,1
csücsücsü,1
kópé,2
gyede,3
bubu,2
bubububu,1
nato,3
ninto,1
sáros,2
ugyo,1
maradt,2
asziszem,1
bli,4
neoda,1
kiugrik,2
belõle,2
tapi,1
dábi,8
dábidábi,2
jábá,1
sorbarakni,1
jába,14
feldõlt,1
fedõ,1
nino,2
vaka,1
jata,5
üne,1
ülnek,1
bol,4
nemi,1
bezárt,1
bejá,1
bezá,1
Bécsbe,1
ngcsingcsing,1
sikeü,1
csingi,2
kelitem,1
valahol,1
elbújik,1
ilili,1
had,4
kotkot,1
hagytuk,1
túrórudi,2
nyul,2
túrórudit,1
memo,2
Bé,2
ennivaó,1
kezét,3
kidug,2
kezének,1
memos,2
fürdõkád,1
kanyu,3
bai,1
nyövö,1
ögö,1
igum,1
bubovék,1
héi,1
aszi,1
mgogo,1
ihöh,1
ronda,1
kalapatot,1
bubas,1
bagusza,1
nines,1
kalapat,1
ferjem,1
biciklivel,1
kéresd,1
melegbe,1
maszok,1
eszem,2
labdázni,1
kopter,1
helikoptér,1
kitalálom,1
csicsini,2
menek,5
apá,1
lecsicsiná,1
estet,1
tuturutu,1
rita,1
náti,1
mate,1
izu,1
rotu,1
ruda,1
alljon,1
rolan,1
majn,1
duda,3
neszta,1
bárány,1
laba,1
pákilot,1
ágyiko,2
torkam,1
söpörtem,1
lali,1
alti,1
teszék,2
labdáé,1
sogór,2
bál,1
balá,1
kettônk,1
labdázok,1
sikérüt,1
falatósz,3
kére,1
iz,1
labdá,1
ée,1
oroszlánt,2
isz,2
lászi,1
száljlelok,1
it,1
veszi,2
mutass,3
sikít,1
kötényben,1
szárnya,1
↫m↫most,1
csics,3
beköt,1
békérebe,1
békébe,1
béket,1
béke,1
megkötöm,1
bajosz,1
majomat,2
epütni,1
kutusz,1
kutuszt,2
kutyut,1
épissünk,1
soport,1
varotottam,1
halacskának,1
látá,1
toróntotta,1
torontotta,1
toront,1
tesz,1
áló,1
totot,1
idôs,1
leszáll,2
csicsinani,1
rádi,1
Zolike,1
siasztok,1
moszt,1
opá,2
vonatoni,3
sziatok,1
hákotái,1
kigurult,1
maszko,1
induljátunk,1
vonátunk,1
anyucikának,1
villamossal,2
Réka,1
mene,3
kilóval,1
sepô,1
harosz,1
tese,1
csicsináni,1
mamáját,1
menyut,1
készön,1
additt,1
Zolikém,1
mác,1
másza,1
párnának,1
takarózni,1
sároba,1
legszebb,2
elmész,1
sárokba,1
tádd,1
bale,1
taddele,1
Monit,1
monit,1
vérjek,1
babára,1
csicsinál,1
vonatos,1
kának,1
falatos,1
kopogott,8
kopo,1
menünk,7
vonatozni,1
nyis,2
sé,1
↫sé↫sétálunk,1
dugo,1
gyereke,1
buuuu,1
merre,1
↫be↫beletettem,1
Cili,1
épit,1
kiépitünk,1
↫ho↫hol,1
Mikulás,1
konyhát,1
elköpött,1
fárádt,1
halaszkát,1
vadunk,1
olszá,1
visszateszi,1
ketto,1
vava,3
elmentem,1
pörpe,1
pöte,1
barnához,1
vigyen,1
lelia,1
mácsikat,1
mocsi,1
mokuskára,1
fál,1
zolikához,1
aru,1
káru,1
kik,3
zolcs,1
szétszed,3
dinnye,3
teletot,1
labdátos,1
Hetike,1
bák,1
posárok,1
poszirok,1
lota,1
viti,2
papucot,1
csuta,1
csündi,1
macival,1
mámákoz,1
bácsikhoz,1
mamához,2
báki,1
bákial,1
bakiyal,1
kakiyal,2
kokiyal,1
szettétek,1
boom,1
jásszi,1
szétösszeszedem,1
szemet,1
csecse,1
monikánaval,1
asztala,1
asztalról,1
asztalot,1
kakarót,1
tas,2
kopte,1
aludgálok,11
takáró,1
vonatunk,2
sera,1
gyera,1
nénika,1
ablakóba,1
ablakhoz,1
segitsek,1
lássak,1
ágyikóhoz,2
kó,1
rontott,1
porszívók,2
porszívó,7
lázat,1
porszivót,1
részko,1
sarikáé,1
bocsánatot,1
csilló,1
apucihoz,1
papo,1
persze,2
pakom,2
falatot,2
ágyikóban,1
menel,1
menü,3
megfordulok,1
leveszet,1
eltépem,1
elve,1
virágunk,1
ádikóba,1
bádikóhoz,1
autóhoz,1
ádikóhoz,1
csival,1
kakáró,2
andikáni,1
rohangálsz,1
dádilót,1
kakit,1
felveszem,1
meni,1
papucso,1
nadrágok,1
kabátot,1
szaladgálunk,1
szalad,1
galam,1
megkeressem,1
falatok,1
drágám,1
lányka,1
labdázik,1
visszatett,2
kicsinál,1
kaki,14
bekakit,1
fütülni,1
tassék,1
viragok,1
kinos,1
megmossam,1
megmostam,1
pucoltam,1
feküdjlelok,1
öjdögnek,1
szajva,2
játod,17
öjdögök,1
kijály,1
bekapcsojtad,3
cukoj,1
tojta,1
gyejekek,1
meséld,4
csinájnak,2
macija,2
nézegeti,1
dije,1
öjdög,6
buta,37
féj,9
ödögtől,1
mégeccej,1
elkéji,1
kisbabáját,1
kinyijtota,1
abjakot,1
angono,1
jégy,1
szíves,1
tijón,1
kide,1
takö,1
jót,1
semmitől,2
tugok,1
láto,1
maotó,1
motojozni,1
Jőjinc,8
jetépi,1
jő,1
jecsasza,1
jegihosszún,1
köö,1
pijjangó,1
hoj,42
csipát,2
ajatót,6
vejsenyajató,2
ajató,8
csinájt,1
azéjt,5
hátrament,1
mejt,22
idepajkolt,1
betojta,1
bejeesett,1
bert,1
jejökte,1
fölrobbant,1
vakajom,3
bekapcsoljuk,5
öjébekapcsojom,1
tosa,1
öntő,1
megengedi,6
Skodával,1
kajakos,1
elmeséjed,3
királynő,2
fojcsi,1
kej,40
töjtént,1
vejem,1
kukába,2
mondtuk,1
hátöja,1
bete,1
tumikát,1
sájgát,3
butá,1
jégen,3
nyakamat,1
kentem,1
apuval,2
hallgatunk,1
hajtani,1
bekapcsoljad,1
ejkészüjt,1
ejkészítettük,1
jejöttem,1
lelökted,1
fáji,1
nekeny,1
nekendé,1
kenjél,1
kenőcs,1
f,3
kicit,1
majad,1
ajcon,1
föjemejted,1
Zita,3
Miki,36
neeeem,3
meföj,1
jajzolnál,1
jajzoljál,3
megvájlak,1
sájkány,7
jőjinc,2
lazt,1
josszul,1
féjek,10
jesz,9
soja,1
nis,2
akkoj,43
hegye,2
jajzojok,1
színû,2
bajna,1
dendez,1
játsszuk,2
fidelj,12
jajzója,1
melyiket,4
enéjen,1
üdesen,2
ilyenem,1
duna,3
ajándékba,2
ajándékból,1
Zitától,1
ajanyos,6
vadájjat,4
kijándős,1
ilyenet,6
kata,2
jehet,11
kosza,1
hojdó,1
azzaj,1
jajzojtad,1
megengedem,5
hajóznak,1
vízijó,1
ezet,1
jojga,1
vitojjás,1
szakájjat,2
kijálynő,3
széttépem,1
ítt,1
levinged,1
joboter,1
pejikán,2
vitojáshajó,1
fülem,1
jajzunk,2
öjüjök,1
jábodat,1
pejikánt,1
fejedem,1
kifogyiká,1
megke,1
fejebi,1
jajzoltam,1
füjem,1
füjemet,1
anyut,3
anyukámat,2
jeíjom,2
megvej,1
vej,5
anukámat,1
emej,16
miki,21
ajutt,1
linci,4
bugyi,2
ninüm,1
kénem,10
ing,1
inget,4
jajajajaj,1
oké,5
bijike,1
vécé,2
fidej,34
magot,2
bumbum,27
ejejej,1
eeee,1
nenenenene,1
meghallgatjuk,1
ugye,8
miiii,1
henne,1
hene,1
ájj,7
ecej,5
dindá,1
beszéj,3
tetdö,1
szandi,9
bubus,2
idő,1
eső,7
szotott,1
füdött,1
megát,1
motojjaj,1
koda,2
hadné,1
ehez,1
fú,10
nehe,1
meséj,23
magó,3
jámpa,13
vize,2
jak,6
idi,1
jácik,5
indi,3
játist,1
tamás,4
ija,1
tat,1
jajajaj,1
nn,13
att,2
kodaj,1
doktoo,1
vajos,1
juga,1
iszoj,1
ájá,1
fojjó,11
atasz,1
anuti,2
anut,1
kakas,13
túkoka,1
üjes,3
fo,1
gyosan,2
becsukkad,1
ecer,3
hógoga,1
hódoga,2
vécében,1
miteszü,1
kéjem,31
takajó,2
fázó,1
vacsoja,1
pocsoja,1
könyvből,1
tejefánt,1
majat,3
majac,2
brumma,1
ovava,1
avavat,1
próbá,1
kapaja,1
háno,1
leszájjok,1
aszisze,1
mingyá,18
csekej,1
igede,1
emész,1
totongo,1
tuntuntun,1
tuntun,4
szit,1
zita,4
csíp,3
paju,1
bödö,1
tumi,2
pájotó,1
vite,1
bontok,1
nézzed,2
falba,3
aha,8
bekapcsojom,1
emlékszem,1
erről,1
bevászni,1
ugjándozik,1
gyönyöjû,1
cukjot,1
nyalókát,1
mikjofon,3
hoty,7
ezsek,1
krokodij,2
kokogyij,1
kjokogyijt,1
hadad,1
jákokoja,1
akjokogyij,1
0ágy,1
0igen,3
babakocsis,1
jefeksz,1
jefeküdt,6
építetett,1
házikója,2
vajo,1
idehozom,1
bejakod,2
jakásokja,1
jakásukba,1
megsímogatom,1
megvédkedjük,1
megvéd,1
hozod,3
macinak,4
hoznak,1
szejeti,3
övé,1
jakik,7
töjö,2
madájka,1
ödöt,1
macié,1
madáj,1
síj,3
jakhado,1
vásája,1
mondtad,3
cupp,2
beje,4
bejeféj,6
ijjjegyen,1
bemeheka,1
ágyikómba,1
ejje,37
ahogy,1
breki,4
tajájtam,2
kejj,10
csuki,1
sejez,1
feküdjön,1
öszödöm,1
etinket,1
jakjanak,1
átte,1
ezebe,1
vájáj,2
etti,1
fölébjednek,1
abjak,3
kinyitottad,2
kinyitottam,2
jekinkezki,1
jeestem,1
ejdőjt,1
tajájkád,1
zipő,1
trrr,1
szejőztette,1
bejakjuk,1
máj,16
jekopogok,1
jábam,3
meggyógyul,1
kejessünk,1
vijág,6
pohárt,2
bejejarjuk,1
konyhajátékot,1
pohárból,1
ájjatokkal,2
föjébjedtek,3
föjébjedtetek,1
gázhoz,4
lophat,1
kázhoz,1
ud,1
lop,1
nyúlhat,1
golyóztok,1
ájatokat,2
ájatok,2
ők,2
szejetnék,5
bödödjük,1
jegoba,3
ájjatokat,3
kibojo,1
hiii,2
ájjatok,3
ájjat,2
ennye,4
enyányá,1
paradicsom,2
leves,1
kukac,1
núlhat,1
hozzányúlhat,1
eléri,1
kipotyodott,1
etetem,1
pajadicsom,4
tûzhely,1
kapcsolni,1
jeveszi,3
jakatot,1
jagacsot,1
ejőtte,2
Linci,2
Ojsi,8
Levi,4
Lejinti,1
Jaci,3
inditi,1
Tamás,5
taci,1
tojó,1
kijászunk,1
kijesünk,3
pó,8
vijet,1
maac,1
szilo,1
keveje,1
kéjek,57
kája,1
kajáj,2
kevej,1
azide,1
cumikát,3
jassan,1
bagol,1
kojkojci,1
dobom,1
szinom,1
kazetta,1
edapo,1
ágyán,1
ájjatoba,1
nót,1
thita,1
kom,1
besojozták,6
alsz,1
jojotak,1
kimosta,1
kimota,1
besolozták,1
okik,1
takar,1
hamika,1
aaaa,3
takaj,1
fiszja,1
figye,1
kéje,1
mefodíto,1
legélő,1
éjjen,1
regélő,1
izzik,3
gajagonya,1
gajago,1
gajogája,1
galasi,1
fodíto,1
íd,4
kájá,1
kajácsonfa,2
köjtéfa,1
misás,1
Somogyi,3
zöjög,2
zoknimban,1
játsszál,2
hiszek,1
olyanban,1
cipé,1
föjhúzod,3
jámdá,1
megtajájtam,1
nevessél,1
fütyül,1
prrrrrr,1
rrrrrr,1
prrrrrrrr,1
0én,1
pijóta,1
prrrrrrr,1
miatok,1
bojítani,1
tagját,1
sobát,1
ajutóval,1
vezessünk,1
zúg,1
Mikici,3
igici,1
kijakjak,1
kisbabásan,2
jakjál,1
füjdőkád,2
eznek,1
füjdeni,1
eje,13
eldőlt,1
tajákozájó,1
csincsenimanyu,1
meggyük,1
hija,1
bajatonja,1
eztéden,1
ágyikója,1
kihúztam,2
fölhúzod,2
pipipipi,1
fényképezik,1
vagyis,11
teg,1
intézzük,1
szemétet,1
jakjuk,2
ehety,1
tajád,1
holadö,1
fide,1
hátratekeji,1
deee,4
jájcunk,1
húzzuk,1
föjhúzzuk,1
deeehehe,2
Majci,1
óvogyás,1
iskojába,4
pipipi,1
cumika,2
beny,1
szóljon,1
szójon,1
betöjő,6
betöjnek,1
tehejajató,5
szétjombojta,1
ésn,1
kénd,1
beszéjjél,1
betöjővel,1
akajo,1
jetette,2
tejefont,1
dedombóta,1
pijosat,9
jomboja,1
játtok,1
vel,1
madájijesztet,1
kiskajas,2
jézgajasa,1
nézegessünk,1
deja,1
kiskaja,1
rézgaja,1
tajáld,1
rézgajasa,1
dzsungel,1
könyvét,1
0tudom,3
Bajó,2
hasába,1
bókszol,1
hasát,1
Sirkád,1
tigjis,5
elmesélted,1
ójás,1
kígyó,7
Ká,1
beszélgetnek,1
Sírkán,2
madajak,1
tíjikán,1
föjötte,1
pajó,1
hátát,1
föjötté,1
ejjökte,1
őt,2
elmeséjjük,1
elmeséded,1
elmeséjjed,1
Bagija,1
pájduc,1
meséjjed,1
pöjüjt,1
nyenyeje,1
Maugli,1
banánt,4
akado,1
boksz,1
jejángatta,2
Bagi,1
hátája,2
orrát,2
eeegyöntyi,1
ejefántok,1
ejefánt,7
megégette,3
ojmányukat,1
Bagu,1
föjült,1
jója,2
kicsobája,1
pusz,4
puszoda,1
buszot,1
fajkát,3
bejemondta,1
bíjkóznak,1
jakásuk,1
ajtójuk,1
manók,1
csinálták,1
azon,2
abé,1
ágyu,1
Sírkának,1
kígyót,1
megvejekült,1
csijájsz,1
tûz,7
mesét,3
paplant,1
hájót,1
papjant,3
vajamit,4
nyihahaha,1
nyiha,5
cim,1
kucsival,1
bagolyt,1
vijágítsál,1
Lőjinc,2
Lőrinc,2
kijabájok,1
először,3
bááá,1
kiskutus,3
zseblámpát,1
nagyo,1
jájakja,1
kakijok,1
kapcs,1
pocak,1
idejövök,2
jaaajhajaj,1
Ojsika,1
kijabál,1
vátá,1
jávijágítsál,1
babajazok,1
babbabababa,1
ugjok,1
sátrat,2
sokája,1
motojt,10
Ojsinak,3
Jevinek,1
zöjdet,1
majadok,2
tudododada,1
apuék,1
lemegyünk,2
gajázsba,2
arrggh,2
akajom,19
vennénk,1
szoktuk,1
anyúzok,1
jaaa,2
dumdum,1
meghajok,2
meghaj,1
nongojis,1
vízipisztolyt,1
motoj,5
deeee,2
megtéplek,1
zsojnttól,1
meghajapta,1
tigliskuta,1
ujját,1
játtam,2
később,1
játom,3
medek,2
adtok,1
dehajahajánávijaka,1
ajádat,1
hod,22
vijágod,1
bajátod,2
ufó,1
vadis,3
pandamaci,1
sijá,1
mbá,1
neeee,1
betakajsz,1
hájózsákot,1
buták,2
hülyék,1
hülye,11
jugdosni,1
bekapja,1
dobájos,1
köveket,3
ajom,1
lekapcsolni,1
vijjanyt,2
jekapcsolni,1
exxxba,1
fölkapcsolni,2
melyikbe,1
beszéget,2
prakas,1
emegy,3
akaj,2
hamit,5
pot,1
kiv,1
kimossuk,1
bijikébe,1
kalácsonfa,1
jökék,1
tekenó,1
misüt,2
kender,1
fája,5
nyújtya,1
nyújtta,1
fekekecs,1
pápika,1
betegecs,1
dudája,1
fiszek,1
égece,2
mégecej,1
hihihí,1
futa,1
pattó,2
dobogás,2
zúgó,1
fodás,1
pakolok,1
oú,1
elfogyott,1
kikapcsojod,1
nnn,8
dottó,8
gyógyítta,1
fókus,1
med,7
mókuka,1
lejejtett,1
lesetett,2
nosz,1
dódítta,1
töjöd,1
játoktunk,1
jácok,1
tofujjal,2
ovo,1
dobókockockát,2
bábuk,1
belőle,2
bábut,4
ezta,1
bábuka,6
kisbábu,1
jegujút,2
izt,1
enye,2
jejesét,1
eztis,1
eccej,14
fananu,1
nökjed,1
nédd,2
zacskó,2
hájom,11
zacskót,1
nebosi,1
pattingatok,1
téjapó,1
njo,1
jakom,2
ehhe,1
babó,1
babu,1
játhat,2
bohát,3
jáchan,1
ekén,1
pattanthatsz,1
pattotita,1
pattanti,1
pahatni,1
patto,1
üdes,3
bohádzoluk,1
ejős,1
vagytam,1
bábu,7
patatihátite,1
tegyem,1
ideti,1
éka,1
antantati,1
pattanthati,1
macikát,3
panci,1
megyügyü,1
tugom,1
Ákos,1
ezért,2
ezer,2
kéjtem,1
fontotom,1
medutatom,1
vot,4
ajatos,4
minda,1
óvodásat,1
ólomkatonát,1
ajatóval,3
ivajanopépet,1
vájat,2
ottvota,1
mozdonyka,1
mozdonyt,1
vetető,1
öjeg,4
csihuhuhu,1
gőz,1
füje,1
megkejesem,2
mozdony,1
camogi,1
sosan,1
jájakom,1
elkapott,1
vajó,8
segítek,3
közelebb,1
miéj,1
jaktál,1
függönyt,2
nyitattáti,1
pájnája,2
jábadat,1
jemasarta,1
evés,1
jemasajta,1
azéttajátat,1
vadászofádét,1
fokállat,1
mmmeg,1
jáültem,1
kityit,1
pihenek,2
bekened,2
butog,1
butabuta,1
kjém,2
étazért,1
nemjátszok,1
ezittegyétegyé,1
elzsér,1
teis,1
bijizel,1
nádon,1
alanos,1
fölhozta,1
idejakom,4
kedétegyik,1
elfész,1
ajjébb,1
mehetsz,1
csináj,1
pucojómat,1
ejső,1
embejek,2
éjed,1
ővá,1
tanájkid,1
jengeteg,1
gyejeket,1
vada,1
mijá,1
helyedet,1
najobb,1
vijágo,2
tévében,3
najam,1
bigyi,1
hoja,2
vaja,1
vajaki,4
jement,1
attatis,1
miéjt,1
vettük,1
szúnoghájó,1
énis,1
kinézek,1
necs,1
gyescsacs,1
mondsz,2
hazamenni,2
sokáig,3
takajózni,1
ittü,1
zsijáf,5
kérdezem,1
jovacska,9
ojoszlány,2
ejkaptajak,1
kisegéjke,1
függön,3
beee,1
kidincs,1
segény,1
vijjankaptojó,1
kaptojója,1
csavaj,1
csavajhúzó,1
kijincs,1
csinde,1
pájna,6
pájn,1
Jőjincé,2
Jevijé,2
apué,1
hallgassál,1
apujé,1
pálna,3
őtt,1
bejebe,1
vájak,1
tajánkukuzzá,1
jácsapok,1
kikicsje,1
fenekedle,1
begö,1
begötátok,1
amoma,1
angigangi,1
annihanni,1
nájad,1
pálnám,2
idejöttem,1
ajanos,1
nálad,1
tégedet,2
feküdjek,1
sajátomra,1
viza,1
jetekejem,1
vijjany,1
kapcsojója,1
föjkapcsojom,1
vijjankapcsojója,1
fájadt,1
sajátom,1
legujult,1
becsukod,1
tijedet,1
kakada,1
kukujikú,1
vájjak,1
buboteve,1
amontaho,1
nyihahaaa,1
nyihaaaa,1
nyihanyiha,2
dudaján,1
hán,1
sajáto,1
vetig,1
sajátomon,1
hozzád,1
mentek,1
mmama,1
bimbombimbom,3
betakajózni,1
betakajózok,1
szejeted,3
kopogtattál,1
núztáj,1
pogokott,1
szejetlek,1
fejvételt,2
akajunk,1
felvételt,7
brumbrumbrum,4
elhoztunk,1
hájomat,1
jehoztuk,1
macimat,1
lehoztam,1
miéjrt,1
mott,1
kifeni,1
vaad,1
jeszel,6
anyukád,1
jeszek,5
vodás,1
fölkelünk,1
ajudtam,3
figyej,5
szobájában,1
kisszoba,1
mamának,2
miert,1
szobájuk,1
fölkelni,1
tojnázzunk,1
feji,1
anuci,8
mikici,21
vögö,1
vaká,1
hapát,1
vödöjke,1
apó,2
l,1
visszak,1
budi,2
ködö,1
öldöke,1
poci,1
popó,3
issza,1
hajja,1
mani,5
manika,1
assa,1
kijó,2
satt,1
bont,1
ököjütö,1
metete,1
satty,2
asa,1
sinke,1
ejde,1
hovaz,1
mpo,1
makók,1
orsi,1
azha,1
zeze,4
husika,11
toa,1
anyanana,1
hani,6
hanyi,5
enenene,1
anyahahaha,1
ehehe,1
anyi,1
áúúú,1
ojsi,9
leici,2
ojzó,1
embej,20
duszi,1
fojó,2
nyúsz,1
ekély,1
indúj,11
böö,1
epüdő,1
messzi,1
kuka,1
kukátütû,1
anita,4
kamika,1
ojsici,1
ládá,1
brbrbr,1
veici,2
husiká,1
erkély,1
atya,1
tanya,3
mejeg,3
fojszó,1
bojosz,1
sziom,1
fúj,8
nyí,1
idebübül,1
fúhafúhafúhafúha,2
hafúhafú,1
éjszak,1
békucit,1
alvótársat,1
teketeketekete,1
vijágost,1
kekke,1
kecské,1
kakast,1
ejkapták,4
fajkas,3
szájá,1
falkas,1
jovaskocsi,1
ejkapta,1
eljött,1
mekmekmek,1
kukurikú,1
múú,1
dejekek,2
fidejjetek,3
ejőször,7
namost,1
énekeljek,1
fajkast,1
agojsi,2
Bogika,1
annyija,2
szomjas,2
jécci,1
sokkal,1
finomabb,1
gyulai,1
ejveszi,1
Zoji,10
elbújtál,1
Tomis,6
kettőtől,1
gyite,1
lovagoljak,1
beakadt,1
meghalni,2
metammegtam,1
ejője,1
dőlök,2
áci,1
meséd,1
lek,1
csss,1
nic,1
ninc,2
motoz,2
eti,1
nee,1
mmmmmmmm,1
paka,1
kinenc,2
induj,9
botoz,1
jajaja,1
ubojka,1
prrrprrr,1
apide,1
prrprrprr,1
brumbrum,3
tütö,1
bruuum,1
sínt,5
bödös,1
hané,1
ígyuj,1
hhhmmm,1
vijá,1
buum,1
találtam,1
motog,1
bojka,1
páln,1
Bojika,5
teze,1
jajajajaja,1
szegén,1
pájná,1
jajaj,1
emo,1
hmhmhm,1
sájt,1
énem,1
acsis,1
kutis,1
brubru,1
trrrr,1
tüjütütü,1
létájój,1
mejézze,1
jábomat,1
jeja,2
jam,2
mamija,1
nefejküdöm,1
lebajad,1
nyomtam,1
apuhoz,1
ágyja,1
kajod,1
kacsojad,1
nnnn,1
kikacsojod,1
kend,1
bekented,1
megyógyult,1
kacsojjad,2
manót,3
ike,1
ajó,1
ojjomból,2
ojakom,1
föjü,1
tejefon,1
jevesszük,3
ledőtöttem,1
számojja,3
ajato,1
ajatójój,1
ejesett,1
kapucka,1
ajatóka,1
dszunkui,1
dzsunkoji,1
kijesett,1
egény,1
bekenhetem,1
ipicipi,1
bekenyem,1
bejüttöttem,1
ojjomat,1
menjek,1
hiha,1
föjáni,1
védd,1
megyótyítja,1
pálya,6
bejeféjük,1
jajty,1
jájak,1
ajtanya,1
belefúny,1
kijettem,1
gyógyítom,1
kenyőccsel,1
bekenjük,4
ojját,1
kenyőccsej,1
kenyőcsej,1
bekacsojom,2
ködd,2
meséjjek,1
