Word,Frequency
ketenét,1
bemelegszek,1
Jevi,9
ututa,1
összegombolsz,1
szórjuk,1
szójunk,1
állva,1
bexxx,1
bepóbájuk,1
bugyit,1
fölszájjunk,1
motojunkja,1
mmmmmm,1
féjes,1
Zojinak,1
Zolinak,1
testvére,1
nezûne,1
etéves,1
év,1
kijenc,2
odaaa,1
akajtam,3
jaktam,1
meghaltam,2
fölkeltem,1
Jéggyár,1
utca,2
hányas,1
éves,2
palacsintadok,1
ehetek,1
palacsintát,1
segítesz,2
kinyomni,1
amikoj,7
jefekszek,1
vejed,2
induljunk,2
összenyomod,1
jajzolok,2
haddad,1
jehúzni,1
csigabigát,2
tojnász,1
tojnázok,1
énekelsz,1
föjjaksz,1
appom,1
hohó,1
szajadok,1
kiflit,6
jágót,4
epjeset,1
elmedek,1
juháéjt,1
ének,1
ólához,1
benzin,1
gijágot,1
boltból,2
jágósból,1
vájá,1
becsimegez,1
kejjett,2
jegós,1
brekit,2
blekit,2
ahhoz,1
odaéjkeztem,1
motorom,1
motojjal,2
pakajok,1
pakaszkodni,1
edde,1
pakaszkodik,1
ejengedte,1
motojom,2
motolja,1
ededül,1
elmennék,1
motojjajal,1
akalom,2
leszállna,2
magamnak,1
tápot,1
tálcája,1
bekaptolja,1
főkapcsojója,1
tekejed,1
elveszed,3
középje,1
homenyanyanyos,1
raknak,1
pörget,1
mikjofont,1
meddig,1
kukuty,1
idejakjuk,1
tadam,1
jájgit,1
szigetben,1
jégdáj,1
Mikjós,1
bejejakjuk,1
morzsa,1
jájakod,2
tili,1
bekapcsojni,1
ejem,2
tináljunk,1
Tamáska,1
kijabált,1
minta,1
kisgyejek,1
Indi,1
hátában,1
rácsos,1
jajeki,1
hánem,1
írjuk,1
kin,1
jabdázunk,1
magnója,1
hátratekered,1
semada,1
jemegyünk,1
bekendet,1
ajé,1
jepakojtam,1
pohájjaj,1
tejfölt,1
kakajót,2
kéké,1
mátyól,1
pajacsintát,1
nadot,4
kakajó,2
ute,1
br,1
mostöj,2
denő,1
ajacso,1
kijá,1
kejéket,1
tinálsz,2
kisbabát,1
fölszállt,1
zmm,1
eltoj,1
jepüjőket,1
pajacsinta,4
eszéjcsa,1
sétöjé,1
szétszedték,1
indo,1
káfákáfá,1
káfá,1
ideki,1
gan,1
ijetéde,1
kapvaj,1
jat,1
jáj,2
énye,1
nemmm,1
igeeeen,1
iiigen,1
bebebe,1
beabe,2
rrdri,1
rrdididri,1
meggyújta,1
gyigyi,2
gyigyigyi,1
megkérte,1
jejőtte,1
jájátok,2
kigyó,1
neknek,1
testemet,1
helyé,1
idenött,1
közted,1
ejőveszem,1
jeszejő,1
bej,1
föltöjölöd,1
föltö,1
nyap,1
elfordujok,1
mej,2
bejemegy,1
temembe,1
megtö,1
megtöjöjöm,1
nyolt,1
megszámojom,1
tettő,3
prozomál,1
bajomot,1
ejkélyen,1
följakod,1
akad,1
jejo,1
jáméjgesett,1
ejkéllye,1
vijágos,1
koja,1
betöl,1
boja,1
megpörgeted,1
májik,1
itti,1
bekapcsojod,2
kokitózót,1
kota,2
bakibólja,1
kapcsojok,1
ejénekejem,1
hamizik,1
igetben,1
indijéknek,1
mosok,1
felmegyek,1
füjdő,1
motam,1
tojást,3
háát,1
hüe,1
kecsinek,1
eldőtem,1
huncut,1
adtunk,2
kívának,1
zsemlét,1
inditől,1
néninél,1
foga,1
nyituzza,1
lemosod,1
meggyóttya,1
fogát,1
ittüla,1
katótata,1
bekakottya,1
föjáhatok,1
föjátam,1
bedobtad,1
fajatokat,1
tos,1
fújd,1
pedejtomtomtom,1
kátota,1
kápota,2
pajadicsomos,1
fenekem,2
tányérba,1
édesem,1
megkostóhatom,1
tejijáéttábetem,1
hajacska,1
Zitájé,1
evehetem,1
betotejejő,1
betonkevejős,1
jabdás,1
iskojba,1
zötyöghe,1
zötyögsz,1
evetted,2
tettőbe,1
ötöt,2
tajtom,1
döndön,1
odattam,3
idende,1
mindjájrt,1
odajepült,1
hozzátesszük,1
gyümölcs,2
húzok,1
lakjam,1
csesznye,1
továjmánátittütö,1
meggy,1
kivettük,1
maggot,1
páj,1
szőlőke,1
isszajakom,1
lada,1
ingo,1
tejeszne,1
párja,1
forma,1
bejakom,2
egyforma,1
ananász,1
odakom,2
hamhap,1
háttój,1
attój,1
csigabigaki,1
hozzányútam,1
lejaktam,1
bee,1
kezedbe,1
széttö,1
öszeépíci,1
legót,1
legojót,1
odajakom,1
függönyre,1
veletö,1
nénó,3
Budához,1
kodához,1
Skoda,1
szájít,1
dem,2
auá,1
leveted,1
héját,7
leszeted,1
dinnyének,1
helyed,1
pajt,5
ajatt,5
szúnyog,10
kévét,9
köti,10
dajgat,3
mú,1
kemencébe,2
jakja,2
bolha,4
ugjik,6
bolta,1
votába,1
ajjo,1
parta,1
figyebe,1
fejetüték,1
but,1
Ájjahajót,1
mondj,1
énekejjed,2
kapájok,1
légyszi,2
hemed,1
játott,1
mehemed,4
tott,1
mó,1
tehenet,2
jájgatja,1
tehenek,2
jomféle,1
tarkát,1
júgták,1
ájjahajót,1
énekeljük,1
töjök,3
mehemededet,1
koj,3
föjhajtod,1
összemaszatolni,1
szajatom,1
felvinni,1
légyszí,1
maszajatom,1
énve,1
eni,1
ahihi,1
meget,1
kijujottedel,1
kaja,1
pénztárnál,1
vegyem,1
őszibajak,1
mikjobusz,2
tehejautó,1
tizenöt,2
ejőszöjis,1
zsebjámpa,1
jabda,1
adután,1
doknit,1
jeszekénegy,1
jajz,1
depet,1
jajzot,1
cejuza,1
nadakat,1
ónajam,1
hajnajadat,1
hónajad,1
tavtakoda,1
tartsama,1
menotakokavabo,1
hónabo,1
tartani,1
ako,1
nemako,1
hójnajt,1
ejőszöj,2
veszetteted,1
szivagyot,1
szivacsot,1
dajatot,1
pohájt,2
anunak,1
fánkjot,1
mekjájt,1
tújós,1
aazt,1
Mikié,2
Jöjincé,1
azéj,2
egyszej,3
jégyszi,2
ágyet,1
edszer,1
akko,2
mondad,1
Mikijé,2
Jejcié,1
Jőjiné,1
mindenkit,1
dejeket,2
dejekeket,2
degjött,1
nekik,1
füjdőbe,1
meeszi,1
kij,1
pénztálcát,1
megfizetett,1
butáskodik,1
ahoj,2
jaknak,1
őkis,1
jesznek,1
mikoj,5
katonának,3
szûjésze,1
csavajot,1
dojgozik,1
főzzizezz,1
pajacsinit,1
jevest,1
eszi,1
jószáányt,1
tigjist,1
megmondtad,1
ekkoja,1
becsípi,1
vezedni,1
Skodát,1
segítsen,1
fölxxx,1
ábe,1
bábe,7
ögye,1
erdő,2
mélyén,2
egytető,1
lego,8
adú,1
in,1
öttö,1
nine,1
ujjo,1
emment,1
iká,1
moto,6
mot,2
ikike,1
beike,1
öcidicica,1
ejedeje,1
eke,1
motoka,2
jájtszi,3
jájci,2
majci,2
paninta,1
ödő,1
edő,1
dine,1
inde,1
manyi,1
idü,1
kifli,1
kicike,1
kenőc,1
aju,1
éddis,1
adöndő,1
brrbrr,2
brm,1
tüüü,1
jejse,1
bumbumbum,3
potta,1
cejú,1
ece,3
sín,1
neö,2
kako,1
kiszáj,1
báná,3
bálná,1
kete,1
bányá,1
kikiki,2
háphápháp,1
bababágácsa,1
kene,1
pes,6
tütütütö,1
nincse,1
asók,1
huhuhuhu,1
huhu,1
modoj,4
bumbumbumbum,2
mejje,1
vájosba,3
dossabb,1
hintátik,1
mondod,1
szonykó,1
jojó,1
jovatkán,1
jovagolni,1
ajajuja,1
kijovagolni,1
visszajöttem,1
gazda,1
jovacskának,1
jovacskám,1
kisasztajon,1
fût,1
kejjet,1
dazdinak,1
jovacskája,1
édi,1
Vonyím,1
ejmenni,1
jovacskákhoz,1
jovacsja,1
csinájjá,1
jakd,1
velük,2
gazdi,3
vigyéj,1
kocsihoz,1
focibü,1
odafutok,1
tanujunk,1
szupej,1
kikanyarodik,1
durr,1
ojszágból,1
nyihogjál,1
Kajcsi,2
visszafelé,2
beszélj,2
éjteni,1
követ,1
komoly,1
jovacs,1
jeszej,1
egyetem,1
bajackot,2
jevágod,1
levágod,1
hólyag,1
bebojogatod,1
zsebkendővel,3
lejött,1
bevejtem,3
kapaszkodósba,1
minding,1
tálcát,1
tápátápá,2
tuka,1
köldök,1
kidokjuk,1
földje,1
jedüjünk,1
jejakjuk,1
teje,3
jedek,1
vajamilyen,1
jeszeded,2
ejég,3
tíz,3
tizenegy,1
tizenkettő,2
tizen,2
tizennyolc,4
barack,1
szerinted,1
ijőnk,1
ázok,1
söpörhetsz,1
lemorzsálsz,1
ak,2
pénztájos,4
ided,1
puha,1
fizessél,1
dojgozzál,1
bajack,1
vájjad,1
vök,1
jeveszed,2
kisfiú,2
sokára,1
puhát,1
együnk,2
odavidük,1
jeveded,1
fölnyitni,1
pénztáros,1
borogatva,1
beverte,1
becsípte,2
becsukódott,1
bojogassa,1
zsebkendő,1
ója,2
bejeszújok,1
öjdögbe,1
jádiójól,1
hajóba,1
jepajkolt,1
vezeti,2
magkó,1
pöjög,1
bóbita,1
kamamb,1
bóbi,2
ámos,2
fuu,1
kanasé,1
csijjag,3
szá,1
hihahaha,1
százat,1
csijag,1
száz,1
fakas,1
körme,1
pájá,2
ií,1
kanyar,3
szényom,1
kamám,1
öveg,3
dejek,1
isza,1
kéz,1
tenyég,1
esőne,2
kanyaj,2
ejhe,1
ják,4
máno,1
vijázs,1
piac,1
dugjak,1
kagylót,1
előt,1
komolyan,2
házikómat,1
öjejme,1
pöttös,2
Bendegúz,1
Bendegúzé,1
Bendegúznak,3
babája,1
tényjeg,1
kenőcsöt,1
golyósjátékomat,1
zsebkendőt,1
könyveket,1
dobozokat,1
cejuzákat,2
mibőj,1
ebbőj,3
egészbőj,1
azbőj,1
Mikujás,1
csinálta,1
kajapos,1
vezető,1
ééén,1
ús,1
jegyen,1
küjön,1
külön,2
madájéak,1
jeden,2
összetekejem,2
távcső,1
Mikircó,1
kácsá,1
vízből,1
jevejet,1
bedobtam,1
szomojkodtam,1
függönt,1
Jeji,1
nyújtózom,1
ojósjá,1
videót,1
hallgassa,1
ojoszjá,1
ojojszán,1
japozok,5
fufute,1
víjjal,1
zsíj,1
zebra,1
jóka,2
majmok,1
őzike,1
vitem,1
pofája,1
maradj,1
jájájá,1
jedobok,1
fejem,1
kenyértől,1
ozaj,1
nyújta,1
bajom,6
alfogjak,1
borszi,1
ojjom,1
mitőj,1
éz,1
jáb,1
jábszó,1
jábnyom,1
Jőji,1
zért,1
meeejt,1
ejszajadt,1
tartja,1
jábát,1
zsebkendőn,3
vojk,1
vojt,1
véj,2
pájnát,1
kutusosat,1
jefogjuk,1
mindjár,1
senkit,1
fejhúzni,1
ágyikókat,1
nadokat,3
jányokat,1
elefántokat,1
ojoszjányokat,1
tigjiseket,1
bohócokat,1
ajtókat,1
autókat,1
kájtyázni,1
fogóját,1
simogassam,1
mijért,1
jovas,1
ismejek,1
Jejiját,1
vejetem,1
jovacskát,3
amelyiket,1
hívják,2
Függöny,2
vicces,1
neve,1
föjüjhet,1
föjüjhetsz,1
Függönyösre,1
méjsz,1
Függönyös,4
átjakjuk,1
kapaszkod,1
kapaszkodni,1
eji,1
jej,1
jejesünk,1
jój,1
jajta,1
kapaszkodója,1
simogatni,1
Függönyöset,1
Doboz,1
Dobostojta,1
igeeen,1
tüdüdü,1
beszélnek,1
vajamitől,1
szemétláda,1
fejüjök,1
beszéjnek,1
mikogy,1
integessél,1
babával,1
pöttössel,1
fenekessel,1
ajszik,4
becsukja,1
inem,1
jány,4
jányom,1
fiúm,1
betakajni,1
enyémből,1
építeni,1
hójembejt,1
nyaka,3
d,1
babábój,1
hóöfeje,1
széttöjt,1
széttöj,1
mindán,1
ójomkatonát,1
puská,2
kajap,1
szemügeget,1
nénijé,1
katojával,1
hattyúk,1
fiók,1
ördögfiók,2
éjet,1
holdacska,1
tiktak,1
katonával,1
jepüj,1
égen,1
főzőkanál,1
Jujunak,1
szakával,1
patkányval,1
bajsza,2
ebadta,1
hajóval,1
hajak,1
vegyétegy,2
ölbe,1
ölömbe,1
anyának,1
bekente,1
messzije,1
cumihoz,1
bevettem,1
vetőtét,1
fejételt,1
fejtétet,1
fejecske,2
basa,2
vesszőcske,3
szój,2
öjö,1
kodát,2
köjtefa,2
vitojás,1
üjé,1
vitoját,1
ülésbe,1
kutát,1
ótt,1
csinájod,1
bekapcsoltad,2
ühüh,1
idehozod,2
öjöbb,1
ájjatot,2
vajon,1
nájunk,4
nálunk,1
bekajszój,1
jenyomom,1
hallgattuk,1
zenét,1
magasja,1
betisiját,1
prprprprrr,1
prprpr,1
ememátititétjá,1
ugjájnak,1
ijáj,1
bejöjök,1
betetetetek,1
pr,3
prpr,4
lefeküdt,2
ugjáj,1
kodód,1
ugjájunk,1
tetetejeke,1
kibojíthatom,1
mingyáj,1
kibojítom,1
Jézuska,2
kapcsojva,1
szettem,1
jefeküdtek,3
tyapupu,1
föjébjettek,1
jepülőmáci,1
gyejtek,1
föjébjedtünk,1
föjáj,1
edől,1
fötütő,1
babababa,2
föjébett,2
fölébjedt,1
megöjej,1
ciflit,1
mámam,1
brbr,1
kifliét,1
második,6
fogást,2
ecik,1
készíted,1
tányéja,2
figyelsz,1
szatyo,1
jefekütt,1
bugyija,1
figyetö,1
prprprrr,1
bejevéte,1
jótitunna,1
fölkejtek,1
ajudni,5
prprrr,1
semmikor,1
játatok,2
sétána,1
tanitunk,1
figyelünk,1
kikiri,1
prprprprpr,1
elmentünk,1
éshazamentünk,1
haji,1
fogás,4
nézett,1
közökis,1
jejátom,1
meggikod,1
megcsinájojod,1
szietön,1
gazdájuk,1
etön,1
ajkajokocsit,1
síjsz,2
gadája,1
játszodom,1
ojok,1
elpakojunk,1
jépünk,1
megészitek,1
kevesszük,1
pisit,1
tápápápá,1
szájba,1
kakakajom,1
megszájadjon,1
mamajba,1
betesze,1
bedobom,1
ledobom,1
ebbejakom,1
bejefér,1
békacsojok,1
cijos,1
szomszédba,1
bentem,1
négö,1
mosószert,1
hah,1
fajba,1
kiveked,1
puskineje,1
okosabb,1
okogolyó,1
gyurmázhatok,1
jabdát,2
nánem,1
midjárt,1
Jőrinccel,1
jeesett,1
magában,1
jajacom,1
véjete,1
jábojít,1
óvodában,1
Majika,1
nénózó,1
agocsával,1
nézedo,1
jepüjő,2
bí,1
csejesznye,2
szőjő,1
tajá,2
cipö,1
cső,1
kojcsoja,1
kojcsoját,1
iget,1
füjdőkádban,1
ecsipp,1
házban,3
fejet,1
jeget,1
dolog,1
ojjó,2
görkorcsoja,1
hörcsög,1
föltételt,1
sáj,1
kidobják,2
egejet,1
megvejem,2
dádádá,2
csúnyák,1
mmég,1
göjögkojcsoja,1
jéciámo,1
nehogy,1
legujujjak,1
füjdenek,1
fürdőkád,1
egejeket,1
ógy,1
szejetném,2
ddde,1
jájagadt,1
gyurma,2
jevettem,1
jedőltem,1
nagyokat,1
eldugom,2
jefényképezem,1
fényképezzek,2
hjava,1
ente,1
nyuszikát,1
jefénykepezem,1
jepüjaszi,1
kucsa,1
egéj,4
bejebújt,1
nyoknyimba,1
kibújt,1
nédi,1
anyucit,1
jefeküdök,1
jefeküdöm,1
maszijozó,1
símogatta,1
masszíjozó,1
lámával,2
ájjide,1
szokta,1
fényképezem,1
nyuszimat,1
lefényképezem,1
nyucijó,1
fölhúzom,1
nemtudom,1
elveszett,1
nétez,1
megfogta,1
jejakta,1
elveszet,1
jadjágot,1
vesszük,1
elefántosat,1
itthonra,1
ro,1
födine,1
kijé,1
bes,1
nyafa,1
bijibe,3
újat,1
föjvenni,1
jeeee,1
kacsának,1
vétének,1
egyek,1
tána,1
pejenka,3
megkija,1
ajtócskát,1
krokogyi,2
ejszavadom,1
krokogyil,1
putaputa,1
puta,1
ketápe,1
tajám,1
hogya,1
jejösz,1
fekejejáb,1
borsi,1
fejébe,1
azecsi,1
bejép,1
iszkojába,1
kitöte,1
putá,1
putáp,1
utá,1
ráüj,1
krokogyij,1
kukutyinnak,2
pitapitapita,1
búmmmmmmmmm,1
komámemápotani,1
ahha,1
megadoda,1
mazsi,1
mijjó,1
mis,1
pajton,1
megkejese,1
mekejesem,1
mikóci,1
kinyöntöm,1
óci,1
képzed,1
megájjtam,1
föjüja,1
föjül,1
mámásnyusz,1
kényed,1
ákis,1
föjüjt,1
öjüjt,1
tuott,1
ejindujtunk,1
kajácsot,1
memegyek,1
nyomjad,1
énvezető,1
Silvi,1
postás,1
bozog,1
agja,1
ettő,2
tő,1
buldog,1
bódog,3
Mikijét,1
kejesed,1
összszoka,1
szok,3
pjóbájom,1
nézol,1
kejeket,1
játöjöttem,1
kejekét,1
motojja,2
kejék,14
jászojítom,1
megyen,1
csúnyaság,1
kaji,1
minyik,1
kijöttél,1
idevajó,9
kel,1
nyomni,1
szújni,1
rozmáj,1
jezső,1
vaa,1
vizijó,1
sokedő,1
keji,1
tejösszki,1
éjdekej,1
valis,1
szojozni,1
odavajó,1
beséka,1
kejekekaz,1
jüki,1
vejető,1
eja,1
jejezik,1
fék,1
jedobom,1
benyomni,1
bejött,2
benyomtam,1
tugyuk,1
bodobát,1
bedobhatom,1
micsida,1
pacsaj,1
jépa,8
kibontod,1
kédede,1
jécies,1
bejönni,1
papucsoty,1
apajtajat,1
elénekelem,1
varjú,2
vajú,1
kevét,1
bicsoda,1
pájom,2
jépát,6
iszonyú,1
utájom,1
eljabojta,1
ebújt,1
apóka,1
emeséjjed,1
mozdúlt,2
aló,1
kihúta,1
mozdult,3
gárkát,1
anyó,3
apókát,3
0a,1
macskát,1
anyókát,1
apóká,1
apajtaja,1
énekeljed,1
szekéjje,2
hányja,1
mén,1
zazosz,1
jajzotad,1
szál,1
etter,1
nézeget,1
jöjöm,1
lejöjöm,1
megvejt,1
hotadon,1
siető,1
jötét,1
belefjöcsköjt,1
fogytam,2
bejepottantam,1
besötöjtem,1
bejement,1
Barbit,1
jejöjöm,2
Ojsival,2
fogócskásat,2
szaladunk,2
Bajbit,1
jejőttem,1
sehol,1
étteremben,1
piddát,1
gomba,1
sonka,1
kóját,1
pinc,1
pincér,1
hajjá,1
údhodí,1
meghalsz,2
hajjál,1
nézzödü,1
puskád,1
menyéj,1
csinájom,1
szigyasztok,1
Csipi,1
Topi,1
enyémben,1
házammal,1
jejöjek,1
ajatózni,1
Tipi,1
Topival,1
féken,1
játszál,1
dzsu,3
tesije,1
óvodából,2
nomdából,1
dár,1
dzsf,1
főz,1
jaci,1
jatája,4
tonijatá,1
Tomija,1
táj,1
ojszik,1
bijibá,1
vásájoj,1
boltban,1
bejetoja,1
capot,1
szerelt,1
bécéből,1
befújt,1
jakhac,1
tüdet,1
szívesen,2
gyújtok,1
tüzet,1
tufa,1
meggyújthatta,1
juhámat,1
pojszívózik,1
ájjamon,1
mûködik,1
megjáthat,1
moshatom,1
fölülni,1
beteszkedik,1
lecsöppent,1
föjdje,1
kicsöpögteti,1
pajkettája,1
jepüjö,1
söveg,1
seplü,1
tejítenek,1
megtejítenek,1
jótonakadnak,1
pohajat,1
teáskannát,1
tányéjokat,1
kenyejet,2
szajvétát,1
szajvetát,1
sótajtót,1
dadon,1
jendo,1
kutotnak,1
nuti,1
bicikji,1
föjxxx,1
hegedû,1
jajtó,1
jendet,1
megfogja,1
idepakolja,1
ejefántja,2
polcja,1
polc,2
kockából,1
tól,1
vonatoztat,1
vonatoztit,1
üe,1
mosakodik,1
székje,1
betegyük,1
tyúk,2
csibe,2
fajka,1
tóban,2
köjbe,6
Vejencei,1
játtunk,1
kejekecske,1
káposztát,1
mbrm,1
jopogtatta,1
behajlította,1
cukojkákat,1
kindej,2
tojásban,1
teknős,1
Vejencébe,1
milye,1
doktoj,1
Ajmádiban,2
tjaktoj,3
homokozónál,1
taktoj,1
megprobájt,1
dorsan,1
festőt,1
sájkányt,1
szüjinapot,1
kívánok,1
tuktuk,1
bumbumbumbumbum,1
focija,1
fokvágen,1
jendezzük,2
ll,1
fok,1
vejdi,1
Tomim,2
jepakoj,1
kéve,1
ejes,1
hojakik,1
manyót,1
szitegyük,1
affal,1
affa,2
edûtek,1
széted,1
hoje,1
edőtek,1
vatt,1
helyej,1
jevi,5
isibe,1
vejet,1
kabáto,1
idegyük,1
éljen,1
kicsacsonyom,2
csúdát,2
csúzda,1
lépcsőt,1
ejősen,1
kicsivel,1
jácom,1
döndöndöndöndöndön,1
den,17
dendendenden,4
putty,3
lépcső,1
denden,1
dan,1
döndöndöndön,4
búdog,2
dendenden,1
dödö,4
jejótott,1
jecsúszott,1
döndöndön,3
fanni,1
dendun,1
dödön,2
jöf,2
puty,1
senkivel,1
éne,1
caki,1
caci,1
vízocska,1
zétuskája,1
zézuska,1
kinyúj,1
hagyisá,1
idem,1
édekakakoda,1
kinyittam,2
becsukka,1
kijitottam,1
kácsák,1
ibák,1
akakaszuk,1
összegyûjtem,1
hahatijadódot,1
mökkejájkakas,1
kojka,1
böfittem,1
jemászok,1
hai,1
abádiba,1
jetúszott,1
pesust,1
pesóst,1
bejust,1
pejust,1
bejus,1
fejvétejt,1
majót,1
bajaton,1
vizében,1
csipke,2
váni,1
jáni,1
beszáni,1
bujuka,1
ruháját,1
toszjód,1
kudus,2
nétáná,1
néninis,1
hóban,1
kendő,1
kutazik,1
kejten,2
kejte,1
pulcsi,2
pulcsika,1
lecs,1
puci,2
affeta,1
Berci,1
havasok,1
hókis,2
ajacsót,1
titítani,1
ent,1
söpö,1
söpöz,1
söpöj,1
hót,1
ejindult,1
leszégőzök,1
minddá,1
hóba,1
votta,1
viatt,1
elsöpörtök,1
indult,1
lesöpörtük,1
hajat,1
mikutángat,1
indut,1
mácsukod,1
anyót,1
kénes,2
pogácát,1
kockásba,1
kanájka,1
hógolyóm,1
fődön,1
uttán,1
csönget,1
csemmi,1
jajüjö,1
jejüjök,2
cinátam,1
ezzejadató,1
kidi,1
szojojú,1
jajától,1
nemati,1
jejütem,1
mevarr,1
megjagaszta,1
megvajni,3
kidodam,1
jájühetek,1
jagasztani,2
jevijé,1
főveszi,1
ajz,1
sétáti,1
sétán,1
alja,1
tudodi,1
teker,1
igyeja,1
tekerni,1
tût,1
Mikike,1
tûtû,1
sírni,3
szúrni,2
icipici,1
nézhetem,1
felnéni,1
idedejakom,1
etitetekeza,1
megnézhetem,1
jájani,1
megnézezem,1
való,1
ejtője,1
emmeg,1
másikja,2
josszak,1
losszak,1
jókka,1
tûk,1
megigaztom,1
tetá,1
etete,1
narancssá,1
rarín,1
vijágosbarna,1
Mikit,2
megszúr,1
meszajgya,1
jajüjü,1
jájüjü,1
mikike,1
vesszőcskét,1
ojsival,5
vevőke,1
zajzojával,1
zojzojája,1
ejjeta,1
mosdajó,1
motojjój,2
motojjól,1
tajába,1
begyûjtötte,1
megyógyítta,1
dottónak,1
számba,1
gyógyítani,1
dottoj,2
tutto,1
totto,1
jájütem,1
vodojja,1
